,trial_id,global_trial_end_date,first_pub_date,current_pub_date,version,results_type
1224,2012-001443-49,2012-12-13,2015-06-13,2016-04-24,v2(current),Tabular
1225,2011-001732-37,2014-05-05,2015-07-31,2016-03-04,v1(current),Tabular
1226,2011-001752-10,2014-03-27,2015-07-09,2016-03-04,v1(current),Tabular
1227,2012-000146-35,2014-03-26,2015-06-14,2016-04-01,v1(current),Tabular
1228,2012-003137-41,2012-12-31,2016-03-16,2016-03-16,v1(current),Tabular
1229,2010-020192-23,2015-03-29,2016-04-14,2016-04-14,v1(current),Tabular
1230,2010-018431-18,2014-12-12,2016-04-14,2016-04-14,v1(current),Tabular
1231,2012-004185-17,2015-03-24,2016-04-14,2016-04-14,v1(current),Tabular
1232,2010-022265-10,2013-10-14,2016-04-14,2016-04-14,v1(current),Tabular
1233,2007-003793-26,2015-04-27,2016-04-14,2016-04-14,v1(current),Tabular
1234,2005-005569-12,2014-01-31,2016-04-14,2016-04-14,v1(current),Tabular
1235,2009-013316-12,2014-09-10,2016-04-14,2016-04-14,v1(current),Tabular
1236,2006-006715-77,2009-03-13,2016-04-15,2016-04-15,v1(current),Document
1237,2011-003121-94,2014-11-27,2016-04-15,2016-04-15,v1(current),Tabular
1238,2009-013074-41,2012-12-12,2016-04-15,2016-04-15,v1(current),Document
1239,2006-000207-42,2007-11-14,2016-04-15,2016-04-15,v1(current),Document
1240,2012-005782-12,2014-12-16,2016-04-15,2016-04-15,v1(current),Tabular
1241,2011-004185-14,2012-07-16,2016-04-15,2016-04-15,v1(current),Tabular
1242,2008-005324-93,2008-10-19,2016-04-15,2016-04-15,v1(current),Document
1243,2009-015588-15,2011-07-12,2016-04-15,2016-04-15,v1(current),Tabular
1244,2005-002060-28,2010-03-09,2016-04-15,2016-04-15,v1(current),Document
1245,2008-005109-20,2013-03-27,2016-04-15,2016-04-15,v1(current),Document
1246,2010-019395-73,2013-01-29,2016-04-15,2016-04-15,v1(current),Document
1247,2005-001714-41,2008-12-23,2016-04-15,2016-04-15,v1(current),Document
1248,2008-007507-83,2012-07-06,2016-04-15,2016-04-15,v1(current),Document
1249,2004-002267-24,2009-08-24,2016-04-15,2016-04-15,v1(current),Document
1250,2004-004346-40,2012-09-12,2016-04-15,2016-04-15,v1(current),Document
1251,2010-021528-81,2015-07-01,2016-04-15,2016-04-15,v1(current),Tabular
1252,2013-001514-15,2015-04-09,2016-04-15,2016-04-15,v1(current),Tabular
1253,2005-001221-28,2010-09-17,2016-04-15,2016-04-15,v1(current),Document
1254,2008-001422-14,2008-06-19,2016-04-15,2016-04-15,v1(current),Document
1255,2010-019532-12,2010-05-27,2016-04-15,2016-04-15,v1(current),Document
1256,2006-000441-19,2010-08-27,2016-04-15,2016-04-15,v1(current),Tabular
1257,2005-000380-26,2008-07-21,2016-04-15,2016-04-15,v1(current),Document
1258,2005-001013-18,2013-03-25,2016-04-15,2016-04-15,v1(current),Document
1259,2009-011473-33,2012-06-27,2016-04-15,2016-04-15,v1(current),Document
1260,2008-001811-40,2010-07-09,2016-04-15,2016-04-15,v1(current),Document
1261,2007-000272-16,2007-09-30,2016-04-15,2016-04-15,v1(current),Document
1262,2010-020330-26,2011-05-26,2015-01-30,2016-05-05,v2(current),Tabular
1263,2010-020331-39,2011-07-07,2015-03-07,2016-05-05,v2(current),Tabular
1264,2004-004781-33,2010-03-24,2015-07-17,2016-04-15,v1(current),Tabular
1265,2009-017003-28,2013-05-16,2016-04-16,2016-04-16,v1(current),Document
1266,2005-002920-32,2013-01-22,2016-04-16,2016-04-16,v1(current),Document
1267,2005-001889-13,2008-10-29,2016-04-16,2016-04-16,v1(current),Document
1268,2008-007689-52,2011-03-02,2016-04-16,2016-04-16,v1(current),Document
1269,2015-005589-43,,2016-04-16,2016-04-16,v1(current),Tabular
1270,2015-005183-42,2008-07-18,2016-04-16,2016-04-16,v1(current),Tabular
1271,2008-000564-16,2014-11-25,2016-04-16,2016-04-16,v1(current),Tabular
1272,2008-005002-40,2010-09-22,2016-04-16,2016-04-16,v1(current),Document
1273,2007-000690-34,2007-10-22,2016-04-16,2016-04-16,v1(current),Document
1274,2015-005187-42,2011-11-08,2016-04-16,2016-04-16,v1(current),Tabular
1275,2004-000746-20,2007-12-21,2016-04-16,2016-04-16,v1(current),Document
1276,2015-005845-30,2012-08-29,2016-04-16,2016-04-16,v1(current),Tabular
1277,2008-007831-41,2010-06-21,2016-04-16,2016-04-16,v1(current),Document
1278,2009-015247-16,2012-10-18,2016-04-16,2016-04-16,v1(current),Document
1279,2015-005196-24,2009-06-04,2016-04-16,2016-04-16,v1(current),Tabular
1280,2015-005184-16,2009-07-28,2016-04-16,2016-04-16,v1(current),Tabular
1281,2009-017802-35,2010-08-30,2016-04-16,2016-04-16,v1(current),Document
1282,2004-001862-42,2007-06-21,2016-04-16,2016-04-16,v1(current),Document
1283,2006-003512-22,2008-11-19,2016-04-16,2016-04-16,v1(current),Document
1284,2009-015824-27,2011-08-16,2016-04-16,2016-04-16,v1(current),Document
1285,2011-005297-36,2012-11-16,2016-04-16,2016-04-16,v1(current),Document
1286,2015-005188-17,2013-06-24,2016-04-16,2016-04-16,v1(current),Tabular
1287,2009-014562-26,2013-04-10,2016-04-16,2016-04-16,v1(current),Document
1288,2012-002899-14,2015-04-08,2016-04-16,2016-04-16,v1(current),Tabular
1289,2008-000149-72,2010-04-14,2016-04-16,2016-04-16,v1(current),Document
1290,2006-002616-96,2008-06-04,2016-04-16,2016-04-16,v1(current),Tabular
1291,2006-006497-17,2008-07-16,2016-04-16,2016-04-16,v1(current),Document
1292,2012-005324-16,2015-01-22,2016-04-16,2016-04-16,v1(current),Tabular
1293,2015-005185-34,2011-07-10,2016-04-16,2016-04-16,v1(current),Tabular
1294,2005-000562-38,2005-07-20,2016-04-16,2016-04-16,v1(current),Document
1295,2005-000736-24,2005-07-21,2016-04-16,2016-04-16,v1(current),Document
1296,2006-005513-35,2008-03-11,2016-04-16,2016-04-16,v1(current),Document
1297,2007-000771-42,2013-05-07,2016-04-16,2016-04-16,v1(current),Document
1298,2006-003169-15,2009-06-11,2016-04-16,2018-12-27,v2(current),Document
1299,2015-005843-15,2008-02-19,2016-04-16,2016-04-16,v1(current),Tabular
1300,2015-005182-23,2008-03-03,2016-04-16,2016-04-16,v1(current),Tabular
1301,2005-001243-28,2006-09-11,2016-04-16,2016-04-16,v1(current),Document
1302,2015-005844-32,2009-02-20,2016-04-16,2016-04-16,v1(current),Tabular
1303,2015-005197-38,2009-02-09,2016-04-16,2016-04-16,v1(current),Tabular
1304,2015-005186-23,2011-05-12,2016-04-16,2016-04-16,v1(current),Tabular
1305,2005-000517-36,2007-11-09,2016-04-16,2016-04-16,v1(current),Document
1306,2007-004448-60,2009-03-23,2016-04-16,2016-04-16,v1(current),Document
1307,2005-003930-16,2010-04-29,2016-04-16,2016-04-16,v1(current),Document
1308,2004-002236-26,2007-02-16,2016-04-16,2016-04-16,v1(current),Document
1309,2008-003199-23,2009-08-07,2016-04-17,2016-04-17,v1(current),Document
1310,2007-005377-63,2012-07-17,2016-04-17,2016-04-17,v1(current),Mixed
1311,2004-005018-35,2007-06-06,2016-04-17,2016-04-17,v1(current),Document
1312,2006-004469-32,2010-02-25,2016-04-17,2016-04-17,v1(current),Document
1313,2006-004532-73,2009-05-09,2016-04-17,2016-04-17,v1(current),Document
1314,2012-001143-46,2013-10-10,2016-04-17,2016-04-17,v1(current),Tabular
1315,2012-005783-10,2015-07-04,2016-04-17,2016-04-17,v1(current),Tabular
1316,2011-006134-17,2014-12-02,2016-04-17,2016-04-17,v1(current),Mixed
1317,2009-011305-17,2013-04-01,2016-04-17,2016-04-17,v1(current),Document
1318,2006-000057-22,2007-02-07,2016-04-17,2016-04-17,v1(current),Document
1319,2010-022971-79,2012-03-27,2016-04-17,2016-04-17,v1(current),Tabular
1320,2011-003997-10,2014-11-17,2016-04-17,2016-04-17,v1(current),Tabular
1321,2014-000785-21,2015-10-23,2016-03-27,2016-03-27,v1(current),Tabular
1322,2010-020312-12,2011-03-22,2015-05-15,2016-04-18,v1(current),Tabular
1323,2012-002428-34,2008-06-25,2015-05-29,2016-04-18,v1(current),Tabular
1324,2012-002737-11,2014-01-16,2015-03-06,2017-08-19,v2(current),Tabular
1325,2013-002538-18,2013-04-09,2015-07-03,2018-09-16,v2(current),Tabular
1326,2015-001513-27,2010-04-12,2015-07-04,2018-05-13,v2(current),Tabular
1327,2013-002821-41,2014-09-23,2015-07-10,2018-11-20,v2(current),Tabular
1328,2011-003512-23,2011-01-31,2015-07-23,2016-04-18,v1(current),Tabular
1329,2013-004194-27,2013-07-17,2015-07-26,2017-09-13,v2(current),Tabular
1330,2015-001512-35,2007-08-23,2015-07-09,2018-05-12,v2(current),Tabular
1331,2009-016911-39,2010-11-26,2014-10-30,2018-09-16,v2(current),Tabular
1332,2012-001481-16,2010-06-28,2015-06-25,2016-04-18,v1(current),Tabular
1333,2012-005200-18,2012-05-12,2015-06-11,2016-04-18,v1(current),Tabular
1334,2013-003859-37,2014-05-10,2015-05-13,2018-05-18,v2(current),Tabular
1335,2013-003155-38,2013-06-19,2015-07-04,2016-04-18,v1(current),Tabular
1336,2012-002439-26,2007-02-01,2015-05-31,2018-05-18,v2(current),Tabular
1337,2008-006365-91,2009-06-25,2015-06-04,2018-11-20,v1(current),Tabular
1338,2009-015960-32,2011-01-14,2015-05-23,2016-04-19,v1(current),Tabular
1339,2010-021569-58,2012-01-05,2015-07-02,2018-09-16,v2(current),Tabular
1340,2012-002426-70,2006-08-14,2015-06-24,2016-04-19,v1(current),Tabular
1341,2004-001609-89,2006-10-05,2016-04-20,2016-04-20,v1(current),Document
1342,2005-000668-17,2009-11-26,2016-04-20,2016-04-20,v1(current),Document
1343,2009-014359-63,2010-11-25,2016-04-20,2016-04-20,v1(current),Document
1344,2008-005216-40,2009-09-09,2016-04-20,2016-04-20,v1(current),Document
1345,2013-000856-16,2015-04-08,2016-04-20,2016-04-20,v1(current),Tabular
1346,2005-004566-16,2012-03-21,2016-04-20,2016-04-20,v1(current),Document
1347,2009-012196-10,2011-12-28,2016-04-20,2016-04-20,v1(current),Document
1348,2008-000862-21,2009-04-03,2016-04-20,2016-04-20,v1(current),Document
1349,2006-003570-10,2009-01-09,2016-04-20,2016-04-20,v1(current),Document
1350,2009-011888-37,2012-06-20,2016-04-20,2016-04-20,v1(current),Document
1351,2008-006177-32,2011-03-02,2016-04-20,2016-04-20,v1(current),Document
1352,2004-000638-35,2008-02-15,2016-04-20,2016-04-20,v1(current),Document
1353,2008-001035-35,2011-02-04,2016-04-20,2016-04-20,v1(current),Document
1354,2007-005256-16,2009-09-01,2016-04-20,2016-04-20,v1(current),Document
1355,2008-005810-39,2009-08-26,2016-04-20,2016-04-20,v1(current),Document
1356,2006-001763-36,2009-04-30,2016-04-20,2016-04-20,v1(current),Document
1357,2007-002469-11,2008-11-21,2016-04-20,2016-04-20,v1(current),Document
1358,2009-016735-36,2013-04-23,2016-04-20,2016-04-20,v1(current),Document
1359,2008-001609-40,2009-06-10,2016-04-20,2016-04-20,v1(current),Document
1360,2014-000955-10,2015-04-18,2016-04-20,2017-12-24,v2(current),Tabular
1361,2007-003677-10,2009-07-14,2016-04-20,2016-04-20,v1(current),Document
1362,2006-001703-11,2009-01-31,2016-04-20,2016-04-20,v1(current),Document
1363,2011-003593-85,2014-08-28,2016-04-20,2016-04-20,v1(current),Tabular
1364,2008-004242-83,2010-04-14,2016-04-20,2016-04-20,v1(current),Document
1365,2008-006156-22,2011-08-16,2016-04-20,2016-04-20,v1(current),Document
1366,2015-005194-20,2012-03-10,2016-04-20,2016-04-20,v1(current),Tabular
1367,2005-000856-34,2007-11-28,2016-04-20,2016-04-20,v1(current),Document
1368,2006-000861-12,2009-02-09,2016-04-20,2016-04-20,v1(current),Document
1369,2015-005627-84,2011-06-28,2016-04-20,2016-04-20,v1(current),Tabular
1370,2008-005500-10,2009-10-23,2016-04-20,2016-04-20,v1(current),Document
1371,2010-019439-37,2014-12-22,2015-07-05,2017-02-26,v2(current),Tabular
1372,2015-001543-36,2009-11-21,2015-07-18,2016-04-20,v1(current),Tabular
1373,2015-001485-26,2009-01-30,2015-07-23,2016-04-20,v1(current),Tabular
1374,2011-001661-40,2010-06-02,2015-06-07,2016-04-20,v1(current),Tabular
1375,2011-004751-39,2012-10-05,2015-05-24,2016-05-13,v2(current),Tabular
1376,2014-004491-31,2012-04-25,2015-06-14,2016-04-20,v1(current),Tabular
1377,2015-001547-37,2010-04-16,2015-07-17,2016-04-20,v1(current),Tabular
1378,2012-005710-19,2014-04-08,2015-07-25,2016-04-20,v1(current),Tabular
1379,2010-022647-38,2013-09-17,2015-06-24,2016-04-20,v1(current),Tabular
1380,2015-001546-28,2009-08-26,2015-07-10,2016-04-20,v1(current),Tabular
1381,2012-004039-21,2010-07-17,2015-07-15,2016-04-20,v1(current),Tabular
1382,2011-003406-24,2014-07-07,2015-08-01,2016-04-20,v1(current),Tabular
1383,2011-003400-20,2014-03-16,2015-08-01,2016-04-20,v1(current),Tabular
1384,2014-004558-33,2011-09-05,2015-06-13,2016-04-20,v1(current),Tabular
1385,2015-001545-81,2010-07-23,2015-07-22,2016-04-20,v1(current),Tabular
1386,2010-022455-31,2013-09-19,2015-06-13,2016-04-20,v1(current),Tabular
1387,2014-004495-36,2009-04-22,2015-06-13,2016-04-20,v1(current),Tabular
1388,2006-004814-41,2010-07-29,2015-06-07,2016-04-20,v1(current),Tabular
1389,2014-004527-42,2010-07-13,2015-06-14,2016-04-20,v1(current),Tabular
1390,2011-004849-40,2013-10-24,2015-07-10,2016-04-20,v1(current),Tabular
1391,2015-001542-29,2008-02-13,2015-07-15,2018-03-03,v2(current),Tabular
1392,2005-000095-41,2009-06-30,2015-08-02,2016-04-20,v1(current),Document
1393,2014-004560-38,2007-12-25,2015-06-07,2016-04-20,v1(current),Tabular
1394,2014-004493-42,2010-03-12,2015-07-22,2016-04-20,v1(current),Tabular
1395,2007-007863-26,2013-10-21,2015-08-07,2016-04-20,v1(current),Tabular
1396,2014-004532-18,2011-01-15,2015-06-13,2016-04-20,v1(current),Tabular
1397,2015-001484-39,2008-02-13,2015-07-19,2016-04-20,v1(current),Tabular
1398,2012-000537-39,2014-02-24,2015-07-11,2016-05-18,v2(current),Tabular
1399,2011-002004-32,2013-12-10,2015-07-11,2016-05-18,v2(current),Tabular
1400,2012-000418-13,2014-07-31,2015-08-16,2016-05-18,v2(current),Tabular
1401,2011-004780-75,2014-03-12,2015-07-10,2016-05-18,v2(current),Tabular
1402,2015-002779-64,2012-03-20,2015-08-05,2016-04-30,v2(current),Tabular
1403,2015-002778-19,2013-10-01,2015-08-05,2016-04-30,v2(current),Tabular
1404,2012-000520-18,2013-07-05,2016-04-21,2016-04-21,v1(current),Document
1405,2006-004172-12,2009-07-08,2016-04-21,2016-04-21,v1(current),Document
1406,2007-004122-24,2011-06-14,2016-04-21,2016-04-21,v1(current),Document
1407,2007-004653-29,2011-11-21,2016-04-21,2016-04-21,v1(current),Document
1408,2008-006849-28,2009-05-07,2016-04-21,2016-04-21,v1(current),Document
1409,2009-014834-22,2010-10-27,2016-04-21,2016-04-21,v1(current),Document
1410,2007-003703-13,2008-07-29,2016-04-21,2016-04-21,v1(current),Document
1411,2012-001055-39,2014-11-27,2016-04-21,2016-04-21,v1(current),Tabular
1412,2006-002621-23,2008-01-09,2016-04-21,2016-04-21,v1(current),Document
1413,2013-000482-36,2015-04-09,2016-04-21,2016-04-21,v1(current),Tabular
1414,2009-013504-32,2010-12-17,2016-04-21,2016-04-21,v1(current),Document
1415,2009-013901-33,2011-01-13,2016-04-21,2016-04-21,v1(current),Document
1416,2006-002070-21,2011-10-27,2016-04-21,2016-04-21,v1(current),Document
1417,2011-001825-25,2012-05-22,2016-04-21,2016-04-21,v1(current),Document
1418,2008-005146-23,2009-10-09,2016-04-21,2016-04-21,v1(current),Document
1419,2010-023900-29,2014-11-04,2016-04-21,2016-04-21,v1(current),Tabular
1420,2007-003940-30,2014-02-19,2016-04-21,2016-04-21,v1(current),Tabular
1421,2006-003508-21,2008-07-07,2016-04-21,2016-04-21,v1(current),Document
1422,2010-018597-20,2011-02-08,2016-04-21,2016-04-21,v1(current),Document
1423,2010-019028-30,2011-05-17,2016-04-21,2016-04-21,v1(current),Document
1424,2012-001632-64,2013-01-30,2016-04-21,2016-04-21,v1(current),Document
1425,2008-002096-27,2011-05-27,2016-04-21,2016-04-21,v1(current),Document
1426,2007-004726-24,2009-05-21,2016-04-21,2016-04-21,v1(current),Document
1427,2009-009889-13,2010-12-10,2016-04-21,2016-04-21,v1(current),Document
1428,2009-010825-37,2012-08-29,2016-04-21,2016-04-21,v1(current),Document
1429,2009-013686-26,2011-01-19,2016-04-21,2016-04-21,v1(current),Document
1430,2006-005404-13,2009-03-03,2016-04-21,2016-04-21,v1(current),Document
1431,2007-001051-19,2008-06-16,2016-04-21,2016-04-21,v1(current),Document
1432,2008-007015-32,2011-01-25,2016-04-21,2016-04-21,v1(current),Document
1433,2007-005468-28,2008-07-31,2016-04-21,2016-04-21,v1(current),Document
1434,2007-004684-22,2008-08-05,2016-04-21,2016-04-21,v1(current),Document
1435,2006-001955-37,2008-08-23,2016-04-21,2016-04-21,v1(current),Document
1436,2006-001977-17,2010-03-29,2016-04-21,2016-04-21,v1(current),Document
1437,2007-001374-87,2007-12-19,2016-04-21,2016-04-21,v1(current),Document
1438,2009-011237-27,2010-07-30,2016-04-21,2016-04-21,v1(current),Document
1439,2007-004071-19,2008-12-30,2016-04-21,2016-04-21,v1(current),Document
1440,2009-010208-27,2011-12-22,2016-04-21,2016-04-21,v1(current),Document
1441,2011-001077-13,2012-09-14,2016-04-21,2016-04-21,v1(current),Document
1442,2009-012057-38,2011-05-12,2016-04-21,2016-04-21,v1(current),Document
1443,2004-003888-71,2010-08-19,2016-04-21,2016-04-21,v1(current),Document
1444,2009-014835-19,2011-04-01,2016-04-21,2016-04-21,v1(current),Document
1445,2010-019883-36,2013-01-22,2016-04-21,2016-04-21,v1(current),Document
1446,2009-013763-19,2010-03-17,2016-04-21,2016-04-21,v1(current),Document
1447,2007-002171-13,2010-04-06,2016-04-21,2016-04-21,v1(current),Document
1448,2005-003517-33,2008-01-09,2016-04-21,2016-04-21,v1(current),Document
1449,2007-004143-30,2009-01-13,2016-04-21,2016-04-21,v1(current),Document
1450,2005-001290-10,2008-04-11,2016-04-21,2016-04-21,v1(current),Document
1451,2005-003444-53,2007-10-23,2016-04-21,2016-04-21,v1(current),Document
1452,2009-017772-25,2012-03-12,2016-04-21,2016-04-21,v1(current),Document
1453,2007-005392-34,2011-11-21,2015-07-30,2016-04-21,v2(current),Tabular
1454,2008-000663-42,2009-02-26,2016-04-21,2016-04-21,v1(current),Document
1455,2009-014038-11,2010-12-30,2016-04-21,2016-04-21,v1(current),Document
1456,2005-004942-15,2010-02-17,2016-04-21,2016-04-21,v1(current),Document
1457,2009-013256-69,2011-07-11,2016-04-21,2016-04-21,v1(current),Document
1458,2009-013235-38,2011-12-14,2016-04-21,2016-04-21,v1(current),Document
1459,2009-011626-34,2012-04-26,2016-04-21,2016-04-21,v1(current),Document
1460,2010-022721-14,2011-11-30,2016-04-21,2016-04-21,v1(current),Document
1461,2008-002318-22,2011-05-05,2016-04-21,2016-04-21,v1(current),Document
1462,2008-008447-26,2010-02-09,2016-04-21,2016-04-21,v1(current),Document
1463,2009-015508-24,2011-07-15,2016-04-21,2016-04-21,v1(current),Document
1464,2009-016604-23,2010-08-06,2016-04-21,2016-04-21,v1(current),Document
1465,2007-003655-36,2008-09-03,2016-04-21,2016-04-21,v1(current),Document
1466,2007-004608-11,2008-04-28,2016-04-21,2016-04-21,v1(current),Document
1467,2005-003958-94,2007-12-24,2016-04-21,2016-04-21,v1(current),Document
1468,2011-001019-30,2013-06-19,2016-04-21,2016-04-21,v1(current),Document
1469,2009-012600-48,2010-05-19,2016-04-21,2016-04-21,v1(current),Document
1470,2011-000960-93,2013-01-17,2016-04-21,2016-04-21,v1(current),Document
1471,2012-000983-27,2013-01-12,2016-04-21,2016-04-21,v1(current),Document
1472,2006-004586-34,2007-11-07,2016-04-21,2016-04-21,v1(current),Document
1473,2007-004877-24,2010-01-27,2016-04-21,2016-04-21,v1(current),Document
1474,2008-000301-11,2008-07-22,2016-04-21,2016-04-21,v1(current),Document
1475,2009-010589-46,2009-11-03,2016-04-21,2016-04-21,v1(current),Document
1476,2009-010665-23,2010-03-25,2016-04-21,2016-04-21,v1(current),Document
1477,2007-000642-13,2007-12-18,2016-04-21,2016-04-21,v1(current),Document
1478,2007-000643-95,2008-01-11,2016-04-21,2016-04-21,v1(current),Document
1479,2012-004456-11,2015-04-08,2016-04-22,2016-04-22,v1(current),Tabular
1480,2011-000836-27,2014-09-23,2016-04-22,2016-04-22,v1(current),Tabular
1481,2010-019926-15,2012-09-10,2016-04-22,2016-04-22,v1(current),Document
1482,2008-003173-40,2010-03-25,2016-04-22,2016-04-22,v1(current),Document
1483,2011-003128-11,2014-07-23,2016-04-22,2016-04-22,v1(current),Tabular
1484,2005-001294-99,2014-07-14,2016-04-22,2016-04-22,v1(current),Tabular
1485,2011-005409-65,2014-10-09,2016-04-22,2016-04-22,v1(current),Tabular
1486,2008-006344-19,2011-11-20,2016-04-22,2016-04-22,v1(current),Tabular
1487,2007-005806-29,2015-01-21,2016-04-22,2016-04-22,v1(current),Mixed
1488,2011-002715-28,2014-01-28,2015-08-06,2016-04-22,v1(current),Tabular
1489,2011-003731-63,2011-04-18,2015-06-12,2016-04-22,v1(current),Tabular
1490,2010-021926-37,2014-02-18,2015-08-07,2016-04-22,v1(current),Tabular
1491,2005-005501-28,2009-03-26,2015-07-16,2016-04-22,v1(current),Tabular
1492,2010-019912-18,2013-11-27,2015-08-08,2016-04-22,v1(current),Tabular
1493,2009-016841-24,2013-09-10,2015-06-05,2016-07-17,v2(current),Tabular
1494,2011-004879-36,2010-03-18,2015-07-22,2016-04-22,v1(current),Tabular
1495,2010-020467-21,2014-06-09,2015-08-07,2016-04-22,v1(current),Tabular
